,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
533,534.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1636,1637.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6687,6688.0,2017,8.0,5.0,10.0,8.0,5.0,1.0,4.0,5.0,3.0,3.0,9.0,9.0,10.0,1,30,30,0,1,0,16,7,0,0,9.0,1,4,0
7337,7338.0,2017,8.0,9.0,7.0,9.0,3.0,2.0,3.0,2.0,3.0,4.0,7.0,7.0,7.0,1,15,30,0,1,0,7,1,0,4,5.0,1,4,0
7314,7315.0,2017,7.0,9.0,10.0,10.0,4.0,1.0,4.0,4.0,4.0,5.0,8.0,9.0,7.0,1,15,30,1,2,0,49,8,0,8,8.0,1,24,0
6984,6985.0,2017,9.0,10.0,10.0,10.0,4.0,5.0,3.0,3.0,4.0,5.0,9.0,8.0,9.0,4,5,30,0,1,0,49,8,0,9,8.0,1,4,0
6860,6861.0,2017,10.0,10.0,9.0,7.0,4.171717171717172,2.0,3.503584229390681,4.0,2.0,5.0,9.0,9.0,9.0,1,15,30,0,2,1,8,2,0,5,9.0,1,37,0
7335,7336.0,2017,10.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,15,30,0,2,0,49,9,0,1,10.0,1,4,0
2974,2975.0,2011,3.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1557,1558.0,2011,2.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2151,2152.0,2011,3.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6595,6596.0,2017,8.0,8.0,7.0,10.0,4.0,2.0,2.0,4.0,3.0,5.0,9.0,8.0,9.0,4,24,30,1,1,0,7,1,0,4,5.0,1,4,0
6299,6300.0,2013,4.0,10.0,10.0,5.6923076923076925,3.443850267379679,1.0,5.0,3.2967032967032965,2.6684491978609626,4.0,6.0,8.0,6.17741935483871,1,30,30,3,2,2,16,5,2,4,5.631578947368421,1,4,1
3596,3597.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2287,2288.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
950,951.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6550,6551.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,1,5,30,0,1,0,32,2,0,1,10.0,1,4,0
3784,3785.0,2011,6.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6854,6855.0,2017,7.0,10.0,10.0,10.0,5.0,1.0,3.503584229390681,3.0,4.0,5.0,8.0,8.0,9.0,1,24,30,0,1,0,49,2,0,7,10.0,1,5,0
5314,5315.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7441,7442.0,2019,6.0,2.0,6.0,5.6923076923076925,3.0,1.0,3.0,5.0,1.0,3.0,8.0,5.0,8.0,4,41,30,0,1,1,43,7,0,4,5.631578947368421,1,4,1
7084,7085.0,2017,7.0,10.0,10.0,10.0,4.0,2.0,3.0,4.0,4.0,3.0,10.0,10.0,9.0,4,50,30,0,1,0,16,5,0,4,5.0,1,4,0
3755,3756.0,2011,2.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1787,1788.0,2011,2.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6994,6995.0,2017,6.0,7.0,7.0,8.0,4.0,2.0,3.0,2.0,4.0,4.0,8.0,8.0,7.0,1,5,30,0,2,0,32,9,0,4,6.0,1,4,1
6900,6901.0,2017,10.0,10.0,9.0,10.0,4.0,3.0,4.0,4.0,5.0,5.0,9.0,9.0,9.0,1,30,12,0,2,0,7,0,0,1,10.0,11,4,0
7001,7002.0,2017,6.0,8.0,5.0,9.0,3.0,2.0,3.0,2.0,3.0,5.0,6.0,6.0,8.0,1,5,30,0,2,0,32,1,0,6,7.0,1,4,1
6911,6912.0,2017,8.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,5.0,9.0,9.0,10.0,1,40,30,0,1,0,7,5,0,8,10.0,1,4,0
6721,6722.0,2017,8.0,7.0,8.0,8.0,4.0,1.0,2.0,3.0,3.0,5.0,9.0,7.0,9.0,1,15,30,1,2,0,8,2,0,7,8.0,1,4,0
7242,7243.0,2017,8.0,9.0,9.0,9.0,4.0,2.0,3.0,4.0,5.0,5.0,6.0,9.0,8.0,4,50,30,0,1,0,16,2,0,0,9.0,1,4,0
6599,6600.0,2017,5.0,10.0,10.0,10.0,5.0,2.0,3.0,4.0,5.0,5.0,9.0,9.0,9.0,1,5,30,0,2,1,49,2,0,4,10.0,1,4,0
5211,5212.0,2011,10.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
372,373.0,2011,2.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1708,1709.0,2011,9.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7114,7115.0,2017,10.0,8.0,9.0,9.0,4.0,1.0,3.0,4.0,3.0,5.0,9.0,10.0,9.0,3,5,30,0,2,1,32,2,0,5,7.0,1,4,0
3334,3335.0,2011,3.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7333,7334.0,2017,7.0,9.0,9.0,8.0,2.0,2.0,5.0,4.0,1.0,2.0,8.0,8.0,9.0,4,5,10,0,2,0,8,1,0,3,9.0,1,4,0
7025,7026.0,2017,10.0,3.0,3.0,8.0,4.0,1.0,2.0,5.0,1.0,4.0,6.0,4.0,5.0,4,15,30,1,1,1,16,2,0,6,10.0,1,4,0
7165,7166.0,2017,8.0,7.0,10.0,6.0,5.0,1.0,3.0,2.0,2.0,5.0,8.0,3.0,5.0,1,24,30,1,1,0,16,5,0,3,4.0,1,4,0
6921,6922.0,2017,7.0,8.0,8.0,9.0,5.0,3.0,5.0,4.0,3.0,5.0,10.0,8.0,9.0,1,15,30,1,1,0,32,2,0,6,8.0,1,4,0
6566,6567.0,2017,8.0,6.0,7.0,7.0,4.171717171717172,2.0,3.503584229390681,3.0,2.0,4.0,9.0,8.0,8.0,4,5,17,0,2,0,49,8,0,2,7.0,1,4,0
7372,7373.0,2017,9.0,10.0,9.0,10.0,5.0,1.0,4.0,4.0,4.0,5.0,10.0,8.0,10.0,1,30,30,0,1,0,7,1,0,7,10.0,1,4,0
6582,6583.0,2017,4.0,4.0,4.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,6.0,3.0,4.0,4,40,30,0,1,0,16,7,0,5,1.0,1,4,0
2582,2583.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1585,1586.0,2011,7.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7014,7015.0,2017,9.0,10.0,1.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,10.0,1,15,6,1,2,1,32,1,0,2,10.0,1,16,1
7034,7035.0,2017,5.0,6.0,6.0,8.0,5.0,1.0,4.0,4.0,3.0,5.0,10.0,9.0,10.0,1,5,30,0,2,0,32,8,0,4,10.0,1,4,0
2801,2802.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7196,7197.0,2017,6.0,6.0,6.0,6.0,3.0,2.0,3.0,3.0,3.0,3.0,6.0,6.0,4.0,1,15,2,1,1,1,32,2,0,8,5.0,1,4,0
736,737.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4694,4695.0,2011,8.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6832,6833.0,2017,7.0,9.0,9.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,4,15,6,0,2,1,49,2,0,8,8.0,1,4,0
1101,1102.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7138,7139.0,2017,7.0,5.0,4.0,5.0,4.0,1.0,3.503584229390681,4.0,4.0,3.0,5.0,3.0,2.0,1,24,30,0,1,0,16,5,0,6,3.0,1,4,0
6726,6727.0,2017,7.0,7.0,9.0,9.0,4.0,1.0,3.0,4.0,3.0,4.0,10.0,10.0,6.0,1,15,30,0,2,0,11,5,0,9,8.0,1,4,0
3273,3274.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2030,2031.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7302,7303.0,2017,9.0,8.0,9.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,10.0,8.0,9.0,4,5,30,0,2,0,7,1,0,1,8.0,1,4,0
7374,7375.0,2017,9.0,10.0,10.0,10.0,5.0,2.0,4.0,4.0,4.0,5.0,10.0,8.0,7.0,4,15,30,1,1,0,49,2,0,2,10.0,1,4,0
7236,7237.0,2017,8.0,9.0,8.0,10.0,4.0,1.0,3.0,3.0,3.0,4.0,9.0,8.0,9.0,4,15,30,0,1,0,49,2,0,5,8.0,1,4,0
8123,8124.0,2019,3.0,2.0,8.0,5.6923076923076925,4.0,1.0,3.0,4.0,4.0,4.0,8.0,3.0,8.0,1,39,30,0,2,1,18,0,0,4,5.631578947368421,1,4,1
6564,6565.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,40,30,0,1,0,16,8,0,1,6.0,1,4,0
6697,6698.0,2017,7.0,9.0,9.0,9.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,7.474820143884892,6.0,1,30,30,0,1,0,16,8,0,6,8.0,1,4,0
2848,2849.0,2011,4.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3418,3419.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8501,8502.0,2019,8.0,7.0,9.0,5.6923076923076925,3.0,3.0,2.0,2.0,3.0,3.0,3.0,7.0,9.0,4,54,30,0,1,0,46,7,0,4,5.631578947368421,1,4,1
6765,6766.0,2017,8.0,8.0,10.0,10.0,4.0,3.0,3.0,4.0,5.0,4.0,9.0,7.0,8.0,1,15,30,1,1,0,49,1,0,5,4.0,1,4,0
3617,3618.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8429,8430.0,2019,5.0,2.0,2.0,5.6923076923076925,2.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1,7,2,0,2,1,13,8,0,4,5.631578947368421,0,4,1
7282,7283.0,2017,8.0,10.0,10.0,10.0,5.0,2.314121037463977,3.503584229390681,4.0,3.0,4.0,7.0,8.0,10.0,1,50,30,0,1,0,16,8,0,4,10.0,1,4,0
6755,6756.0,2017,9.0,6.0,6.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,6.0,6.0,6.0,1,40,2,0,1,0,16,5,0,8,10.0,1,8,0
6897,6898.0,2017,8.0,9.0,9.0,9.0,4.0,4.0,3.0,3.0,1.0,4.0,7.0,8.0,9.0,1,5,30,0,1,0,0,8,0,5,6.0,1,4,0
7146,7147.0,2017,9.0,9.0,9.0,9.0,4.0,3.0,4.0,5.0,2.0,5.0,10.0,7.0,8.0,4,24,30,1,1,0,16,2,0,1,9.0,1,4,0
6325,6326.0,2013,1.0,1.0,1.0,5.6923076923076925,3.443850267379679,1.0,1.0,3.2967032967032965,2.6684491978609626,1.0,1.0,1.0,6.17741935483871,1,15,30,2,2,3,16,0,2,4,5.631578947368421,1,4,1
7006,7007.0,2017,5.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,1,30,30,0,1,0,7,5,0,4,1.0,1,4,1
5854,5855.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7171,7172.0,2017,7.0,8.0,5.0,10.0,4.0,3.0,3.0,4.0,3.0,5.0,8.0,3.0,1.0,1,24,30,1,1,0,11,8,0,5,5.0,1,4,0
4753,4754.0,2011,3.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7123,7124.0,2017,9.0,9.0,9.0,9.0,5.0,2.0,4.0,4.0,3.0,4.0,9.0,9.0,9.0,4,15,30,0,2,0,32,2,0,9,9.0,1,4,0
6729,6730.0,2017,6.0,10.0,10.0,10.0,5.0,2.0,2.0,3.0,3.0,5.0,9.0,7.0,8.0,4,5,30,0,1,0,49,1,0,8,10.0,1,4,0
6563,6564.0,2017,10.0,10.0,10.0,8.0,5.0,3.0,4.0,3.0,4.0,5.0,10.0,9.0,10.0,4,15,12,0,1,0,0,2,0,1,9.0,1,4,0
4774,4775.0,2011,7.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7207,7208.0,2017,6.0,7.0,7.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,1,0,30,0,2,1,0,2,0,8,8.0,1,4,0
7339,7340.0,2017,9.0,10.0,8.0,10.0,5.0,1.0,4.0,5.0,4.0,5.0,8.0,7.0,10.0,1,15,30,1,1,0,32,2,0,1,10.0,1,4,0
5767,5768.0,2011,2.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4102,4103.0,2011,2.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8547,8548.0,2019,4.0,1.0,1.0,5.6923076923076925,3.0,1.0,4.0,3.0,2.0,3.0,8.0,4.0,4.0,4,16,30,0,2,1,45,8,0,4,5.631578947368421,1,4,1
3244,3245.0,2011,3.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7931,7932.0,2019,4.0,7.0,4.0,5.6923076923076925,3.0,1.736318407960199,5.0,3.0,4.0,4.0,8.0,8.0,8.0,1,53,30,0,2,0,24,9,0,4,5.631578947368421,9,4,1
6878,6879.0,2017,9.0,10.0,10.0,9.0,4.0,1.0,3.0,3.0,4.0,4.0,8.0,6.0,8.0,1,40,30,0,1,0,16,5,0,6,3.0,1,24,0
1240,1241.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6809,6810.0,2017,7.0,8.0,6.0,7.0,5.0,2.0,4.0,4.0,5.0,5.0,7.0,6.0,8.0,1,15,30,0,1,0,32,1,0,2,9.0,1,4,0
6573,6574.0,2017,8.0,10.0,10.0,10.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,8.0,7.0,1,0,30,0,2,0,8,7,0,7,10.0,1,4,0
7076,7077.0,2017,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1,30,6,0,2,1,11,5,0,6,6.0,1,40,0
8375,8376.0,2019,6.0,7.0,6.0,5.6923076923076925,4.0,2.0,2.9245283018867925,4.0,3.0,3.0,7.0,9.0,6.0,4,11,30,0,2,0,23,7,1,4,5.631578947368421,1,4,1
6814,6815.0,2017,8.0,9.0,9.0,8.0,4.0,3.0,3.0,4.0,4.0,4.0,9.0,8.0,8.0,4,30,30,0,1,0,7,7,0,7,6.0,1,4,0
6584,6585.0,2017,8.0,9.0,8.0,10.0,4.0,2.0,3.503584229390681,5.0,1.0,4.0,10.0,4.0,9.0,4,0,30,0,2,0,8,2,0,4,6.0,1,4,0
614,615.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4407,4408.0,2011,4.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7113,7114.0,2017,4.0,6.0,8.0,8.0,3.0,1.0,3.0,2.0,3.0,5.0,4.0,9.0,10.0,1,15,30,0,2,0,49,1,0,4,3.0,1,4,0
6158,6159.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8546,8547.0,2019,5.0,5.0,3.0,5.6923076923076925,3.0,1.0,2.0,3.0,2.0,2.0,8.0,5.0,8.0,1,22,32,1,1,0,8,1,0,4,5.631578947368421,6,4,1
7376,7377.0,2017,10.0,10.0,8.0,10.0,5.0,5.0,4.0,5.0,4.0,5.0,10.0,9.0,9.0,1,50,2,0,2,0,32,0,0,1,10.0,1,43,0
7533,7534.0,2019,7.0,7.0,8.0,5.6923076923076925,5.0,2.0,3.0,3.0,1.0,5.0,8.0,8.0,8.0,1,28,30,1,1,0,24,4,0,4,5.631578947368421,1,4,1
7318,7319.0,2017,8.0,10.0,10.0,10.0,5.0,5.0,3.0,5.0,5.0,3.0,10.0,8.0,10.0,4,15,5,0,2,0,8,5,0,1,10.0,1,4,0
6411,6412.0,2015,10.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,6.11139896373057,5.424870466321243,6.0,1,40,30,0,1,1,16,1,0,4,5.631578947368421,1,4,1
5938,5939.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7296,7297.0,2017,5.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,1.0,5.0,1,15,30,1,1,1,32,8,0,0,7.0,1,4,1
1267,1268.0,2011,4.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6732,6733.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,50,30,0,2,0,16,2,0,1,10.0,8,44,0
3212,3213.0,2011,9.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1504,1505.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6071,6072.0,2011,4.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2290,2291.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2723,2724.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6724,6725.0,2017,10.0,10.0,9.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,9.0,10.0,4,24,6,1,1,0,16,8,0,1,10.0,1,4,0
7468,7469.0,2019,10.0,3.0,6.0,5.6923076923076925,5.0,5.0,3.0,5.0,3.0,4.0,10.0,10.0,10.0,4,38,30,0,1,0,27,8,0,4,5.631578947368421,1,4,1
